idCompetencia,titCompetencia,dsCompetencia,tipoCompetencia,AtivaCompetencia,DesatiCompetencia,idCompetenciaAnterior,idCicloCompetencia,nivelProcesso,versaoCadeia,idSubProcesso,idProcesso,idMacroprocesso,titSubProcesso,dsSubProcesso,titProcesso,dsProcesso,titMacroprocesso,dsMacroprocesso,uaGestoraSubProcesso,uaGestoraProcesso,siglaMacroprocesso,idSubProcessoAnterior,idProcessoAnterior,idMacroprocessoAnterior,DesativacaoSuprocesso,Desativacaoprocesso,DesativacaoMacroprocesso
876,Produção de material gráfico,Produzir material gráfico considerando o Manual de Identidade Visual e utilizando em nível avançado os programas Adobe e CorelDraw.,Específica,19/06/2018,,0,3,,0,,0,0,,,,,,,,,,0,0,0,,,
876,Produção de material gráfico,Produzir material gráfico considerando o Manual de Identidade Visual e utilizando em nível avançado os programas Adobe e CorelDraw.,Específica,19/06/2018,,0,3,SubProcesso,2014,260601,260600,260000,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
877,Gravação de vídeos para divulgação externa,"Gravar vídeos institucionais, em conformidade com modernas técnicas audiovisuais, atendendo demandas das autoridades para divulgação externa no sítio e redes sociais da RFB e na imprensa.",Específica,19/06/2018,,0,3,SubProcesso,2014,260601,260600,260000,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
878,Edição de vídeos para divulgação externa,"Editar vídeos institucionais, em conformidade com modernas técnicas audiovisuais, para divulgação externa no sítio e redes sociais da RFB e na imprensa.",Específica,19/06/2018,,0,3,SubProcesso,2014,260601,260600,260000,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
879,Orientação aos servidores na realização de vídeos,Orientar os servidores das áreas-fins sobre o padrão institucional na realização de vídeos.,Específica,19/06/2018,,0,3,SubProcesso,2014,260601,260600,260000,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
880,Definição de diretrizes de divulgação,Definir diretrizes da estratégia de divulgação institucional que apresente a RFB como instituição confiável e moderna para implementação pelas Assessorias de Comunicação.,Específica,19/06/2018,,0,3,SubProcesso,2014,260601,260600,260000,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
881,Implementação das diretrizes de divulgação,Implementar estratégia de divulgação institucional que apresente a RFB como instituição confiável e moderna seguindo as diretrizes traçadas pela alta administração.,Específica,19/06/2018,,0,3,SubProcesso,2014,260601,260600,260000,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
882,Seleção de ideias para campanhas,"Selecionar ideias, a partir de assuntos relevantes para a Receita Federal e em função da época do ano, para desenvolvimento de campanhas publicitárias.",Específica,19/06/2018,,0,3,SubProcesso,2014,260601,260600,260000,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
883,Definição de produtos de divulgação,"Definir produtos de divulgação, de acordo com o público-alvo, a serem desenvolvidos quando de interesse da instituição.",Específica,19/06/2018,,0,3,SubProcesso,2014,260601,260600,260000,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
884,Identificação de melhores práticas na comunicação,Levantar as melhores práticas empregadas em outras instituições públicas para melhoria dos processos de trabalho da comunicação da RFB e buscando a otimização de recursos públicos.,Específica,19/06/2018,,0,3,SubProcesso,2014,260601,260600,260000,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
885,Padronização da identidade visual,"Estabelecer diretrizes de uso e aplicação da marca da RFB, buscando a padronização da identidade visual, visando fortalecer a imagem da instituição.",Específica,19/06/2018,,0,3,SubProcesso,2014,260602,260600,260000,Monitorar e Aprimorar a Identidade Visual da Instituição,Monitorar e Aprimorar a Identidade Visual da Instituição,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
886,Orientação às unidades sobre identidade visual,Orientar a aplicação da marca da RFB a todas as unidades para garantir a identidade visual em conformidade com o Manual de Identidade Visual da Instituição.,Específica,19/06/2018,,0,3,SubProcesso,2014,260602,260600,260000,Monitorar e Aprimorar a Identidade Visual da Instituição,Monitorar e Aprimorar a Identidade Visual da Instituição,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
887,Análise de aplicação da marca da Receita Federal,Analisar as aplicações da marca e corrigi-las de acordo como o Manual de Identidade Visual da RFB.,Específica,19/06/2018,,0,3,SubProcesso,2014,260602,260600,260000,Monitorar e Aprimorar a Identidade Visual da Instituição,Monitorar e Aprimorar a Identidade Visual da Instituição,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
888,Simplificação da informação ao jornalista,Consolidar dados recebidos dos especialistas a fim de simplificar a informação aos jornalistas.,Específica,19/06/2018,,0,3,SubProcesso,2014,260603,260600,260000,Monitorar Notícias sobre a RFB e Coordenar o Atendimento à Imprensa,Monitorar Notícias sobre a RFB e Coordenar o Atendimento à Imprensa,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
889,Organização de entrevistas coletivas à imprensa,"Organizar entrevistas coletivas com o uso do backdrop (pano de fundo) e prisma de identificação em local adequado sempre que houver o interesse da instituição, de acordo com as orientações do Manual de relacionamento com a Imprensa e o Manual da Identidade Visual. ",Específica,19/06/2018,,0,3,SubProcesso,2014,260603,260600,260000,Monitorar Notícias sobre a RFB e Coordenar o Atendimento à Imprensa,Monitorar Notícias sobre a RFB e Coordenar o Atendimento à Imprensa,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
890,Atendimento aos jornalistas,"Prestar atendimento aos jornalistas, antecipando-se às demandas, com disponibilidade, rapidez, cortesia e precisão, aproveitando oportunidades de ocupar espaço nos meios jornalísticos para o fortalecimento da imagem institucional.",Específica,19/06/2018,,0,3,SubProcesso,2014,260603,260600,260000,Monitorar Notícias sobre a RFB e Coordenar o Atendimento à Imprensa,Monitorar Notícias sobre a RFB e Coordenar o Atendimento à Imprensa,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
891,Coleta de notícias divulgadas na imprensa para envio aos gestores,"Identificar notícias de interesse da RFB, por meio do monitoramento de publicações em meios de comunicação virtual, utilizando aplicativos de busca e broadcasting na internet, para divulgação aos gestores.",Específica,19/06/2018,,0,3,SubProcesso,2014,260603,260600,260000,Monitorar Notícias sobre a RFB e Coordenar o Atendimento à Imprensa,Monitorar Notícias sobre a RFB e Coordenar o Atendimento à Imprensa,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
892,Aproximação dos interesses da imprensa e da RFB,Convergir os interesses da Receita e dos veículos de comunicação de forma a suprir a necessidade de pauta da imprensa e de exposição positiva da RFB.,Específica,19/06/2018,,0,3,SubProcesso,2014,260603,260600,260000,Monitorar Notícias sobre a RFB e Coordenar o Atendimento à Imprensa,Monitorar Notícias sobre a RFB e Coordenar o Atendimento à Imprensa,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
893,Acompanhamento das notícias veiculadas,"Monitorar as notícias veiculadas na imprensa e nas redes sociais, de modo a identificar erros, corrigindo-os quando relevantes, e melhorar qualidade da informação publicada.",Específica,19/06/2018,,0,3,,0,,0,0,,,,,,,,,,0,0,0,,,
894,Prestação de esclarecimentos à imprensa,"Prestar esclarecimentos à imprensa de forma oral e escrita, com clareza, objetividade e transparência, com uso correto de regras gramaticais, padrões institucionais e linguagem adequada ao público-alvo, seguindo a Política de Comunicação Social da Instituição.",Específica,19/06/2018,,0,3,,0,,0,0,,,,,,,,,,0,0,0,,,
895,Estabelecimento de normas de inserção de conteúdo,Estabelecer normas de inserção de conteúdo no site e nas redes sociais em que a Receita Federal está presente com o objetivo de manter a qualidade e a padronização das publicações.,Específica,19/06/2018,,0,3,,0,,0,0,,,,,,,,,,0,0,0,,,
